Brand;Price;Model;Year;Odometer;Transmission;Fuel;Horse_Power;Engine
hyundai;1865000;creta;2017;86519;автомат;бензин;123;1.6
renault;1549000;;2017;133000;автомат;бензин;114;1.6
hyundai;1535000;creta;2017;226499;механика;бензин;121;1.6
volkswagen;1620000;jetta;2017;68000;механика;бензин;110;1.6
nissan;2119000;x-trail;2017;147470;автомат;бензин;144;2.0
lifan;1010000;x60;2017;86001;механика;бензин;128;1.8
kia;2290000;sorento;2017;117101;автомат;бензин;175;2.4
hyundai;1755000;creta;2017;118000;автомат;бензин;121;1.6
lada;999000;vesta;2017;96660;механика;бензин;106;1.6
hyundai;1490000;solaris;2017;70111;автомат;бензин;123;1.6
volkswagen;2399000;tiguan;2017;118001;автомат;бензин;150;1.4
mazda;1200000;demio;2017;71074;автомат;дизель;105;1.5
hyundai;1699000;creta;2017;88005;автомат;бензин;123;1.6
lada;879000;vesta;2017;182099;механика;бензин;106;1.6
kia;1220000;ceed;2017;196370;автомат;бензин;130;1.6
kia;1579000;rio;2017;115001;автомат;бензин;123;1.6
kia;1495000;soul;2017;117819;автомат;бензин;124;1.6
mazda;1180000;demio;2017;81735;автомат;бензин;92;1.3
lada;720000;kalina;2017;111087;механика;бензин;87;1.6
hyundai;1610000;creta;2017;152615;механика;бензин;123;1.6
hyundai;1399000;solaris;2017;94167;автомат;бензин;123;1.6
kia;1500000;rio;2017;85000;автомат;бензин;123;1.6
lada;919000;vesta;2017;111020;механика;бензин;106;1.6
hyundai;1479000;solaris;2017;113443;автомат;бензин;123;1.6
toyota;3199000;hilux;2017;199060;автомат;дизель;177;2.8
lada;990000;xray;2017;143800;механика;бензин;122;1.8
lada;970000;xray;2017;95800;механика;бензин;106;1.6
mazda;2725000;cx-5;2017;72913;автомат;бензин;194;2.5
kia;2390000;sorento;2017;131501;автомат;бензин;175;2.4
volkswagen;1499000;polo;2017;49201;автомат;бензин;110;1.6
nissan;1900000;x-trail;2017;115003;автомат;бензин;144;2.0
nissan;2139000;x-trail;2017;93001;автомат;бензин;144;2.0
volkswagen;1379000;polo;2017;124923;автомат;бензин;110;1.6
renault;1439000;;2017;121002;механика;бензин;114;1.6
kia;1620000;soul;2017;129002;автомат;бензин;132;1.6
kia;1230000;rio;2017;146068;автомат;бензин;123;1.6
hyundai;1879000;sonata;2017;129001;автомат;бензин;151;2.0
land rover;2480000;range rover;2017;189529;автомат;дизель;150;2.0
renault;1500000;;2017;129422;механика;дизель;109;1.5
kia;2195000;sportage;2017;98280;автомат;бензин;150;2.0
lada;615000;4x4;2017;57652;механика;бензин;83;1.7
changan;970000;cs35;2017;164383;автомат;бензин;113;1.6
kia;2699000;;2017;143980;автомат;бензин;334;3.8
kia;1479000;cerato;2017;160407;автомат;бензин;130;1.6
hyundai;1159000;solaris;2017;179005;автомат;бензин;100;1.4
hyundai;1519000;solaris;2017;93056;автомат;бензин;123;1.6
lada;545000;granta;2017;121873;механика;бензин;87;1.6
renault;1570000;;2017;136000;механика;бензин;114;1.6
toyota;1925000;;2017;209000;автомат;бензин;146;2.0
lada;999000;xray;2017;73190;автомат;бензин;122;1.8
kia;999000;rio;2017;106893;автомат;бензин;123;1.6
hyundai;1450000;solaris;2017;84000;автомат;бензин;107;1.4
nissan;1729000;qashqai;2017;125160;механика;бензин;144;2.0
datsun;350000;;2017;95000;механика;бензин;87;1.6
lada;1000000;vesta;2017;72257;механика;бензин;106;1.6
volkswagen;1360000;polo;2017;73741;автомат;бензин;110;1.6
lifan;960000;x60;2017;84997;механика;бензин;128;1.8
hyundai;1680000;creta;2017;148000;автомат;бензин;123;1.6
ford;1313000;focus;2017;94680;автомат;бензин;125;1.6
renault;1589000;;2017;78489;механика;бензин;114;1.6
kia;1614000;soul;2017;97500;автомат;бензин;124;1.6
lada;950000;vesta;2017;158112;механика;бензин;106;1.6
nissan;1699000;qashqai;2017;152937;автомат;бензин;144;2.0
nissan;2569000;murano;2017;116001;автомат;бензин;249;3.5
kia;1600000;ceed;2017;63790;автомат;бензин;130;1.6
lada;490000;granta;2017;192560;механика;бензин;87;1.6
toyota;1400000;aqua;2017;45578;автомат;гибрид;74;1.5
bmw;3749000;7 серии;2017;204204;автомат;бензин;326;3.0
toyota;2239000;;2017;167185;автомат;гибрид;99;1.8
lexus;4709000;rx;2017;75937;автомат;бензин;238;2.0
hyundai;1160000;solaris;2017;188000;механика;бензин;123;1.6
renault;1399000;;2017;124000;механика;бензин;114;1.6
ford;1490000;focus;2017;85000;автомат;бензин;125;1.6
renault;1780000;;2017;75316;автомат;бензин;143;2.0
kia;1590000;rio;2017;58001;автомат;бензин;123;1.6
honda;1419000;shuttle;2017;81531;автомат;гибрид;110;1.5
kia;1634000;cerato;2017;86000;автомат;бензин;150;2.0
renault;1440000;;2017;130015;механика;бензин;114;1.6
lada;970000;vesta;2017;115763;механика;бензин;106;1.6
renault;740000;;2017;154000;механика;бензин;113;1.6
hyundai;2099000;creta;2017;67983;автомат;бензин;149;2.0
lada;979000;xray;2017;88200;механика;бензин;106;1.6
hyundai;1919000;creta;2017;99350;автомат;бензин;121;1.6
kia;1890000;sportage;2017;138000;механика;бензин;150;2.0
hyundai;1910000;tucson;2017;110100;автомат;дизель;185;2.0
honda;1520000;freed;2017;113381;автомат;гибрид;110;1.5
hyundai;1349000;solaris;2017;99235;автомат;бензин;123;1.6
hyundai;1850000;creta;2017;138000;автомат;бензин;149;2.0
lada;370000;granta;2017;125473;механика;бензин;82;1.6
kia;1915000;optima;2017;91001;автомат;бензин;185;2.4
audi;2450000;a6;2017;157457;автомат;бензин;190;1.8
volkswagen;2475000;tiguan;2017;101433;автомат;бензин;150;1.4
hyundai;1199000;solaris;2017;106202;механика;бензин;123;1.6
hyundai;1820000;creta;2017;101538;автомат;бензин;121;1.6
hyundai;1480000;solaris;2017;110539;автомат;бензин;123;1.6
kia;1929000;optima;2017;83501;автомат;бензин;185;2.4
lada;1090000;vesta;2017;126153;автомат;бензин;122;1.8
kia;1890000;soul;2017;55515;автомат;бензин;132;1.6
hyundai;1905000;creta;2017;81927;автомат;бензин;149;2.0
renault;1239000;;2017;80000;автомат;бензин;102;1.6
lada;720000;kalina;2017;65919;механика;бензин;106;1.6
lada;960000;vesta;2017;119700;механика;бензин;106;1.6
renault;1499000;megane;2017;123829;автомат;дизель;110;1.5
hyundai;1240000;solaris;2017;106645;механика;бензин;123;1.6
volkswagen;1590000;jetta;2017;42220;автомат;бензин;125;1.4
hyundai;1170000;solaris;2017;176988;механика;бензин;100;1.4
hyundai;1449000;elantra;2017;107525;механика;бензин;128;1.6
datsun;610000;;2017;85001;механика;бензин;87;1.6
lada;1049000;vesta;2017;64838;механика;бензин;106;1.6
volkswagen;2999000;tiguan;2017;129100;автомат;бензин;180;2.0
toyota;4549000;;2017;95159;автомат;дизель;177;2.8
renault;1499000;;2017;144000;автомат;бензин;143;2.0
hyundai;2760000;santa fe;2017;120001;автомат;дизель;200;2.2
kia;1599000;optima;2017;149000;автомат;бензин;185;2.4
renault;1440000;;2017;137001;автомат;бензин;114;1.6
nissan;1650000;qashqai;2017;55516;механика;бензин;115;1.2
nissan;1399000;terrano;2017;108813;механика;бензин;143;2.0
skoda;1070000;rapid;2017;110001;механика;бензин;90;1.6
hyundai;1933000;creta;2017;76100;автомат;бензин;149;2.0
hyundai;1689000;creta;2017;25021;механика;бензин;123;1.6
kia;1009000;rio;2017;204224;механика;бензин;123;1.6
hyundai;1955000;creta;2017;126034;автомат;бензин;149;2.0
hyundai;1539000;creta;2017;135000;механика;бензин;123;1.6
kia;1279000;rio;2017;121001;автомат;бензин;123;1.6
mitsubishi;2819000;pajero sport;2017;129666;автомат;дизель;181;2.4
nissan;2149000;x-trail;2017;101366;автомат;бензин;144;2.0
skoda;1310000;;2017;224299;механика;бензин;110;1.6
renault;1400000;;2017;118000;механика;бензин;114;1.6
lada;930000;xray;2017;55600;автомат;бензин;122;1.8
kia;1709000;soul;2017;58701;автомат;бензин;132;1.6
renault;1169000;;2017;77395;механика;бензин;82;1.6
renault;1460000;;2017;73500;механика;бензин;143;2.0
lada;929000;vesta;2017;153193;автомат;бензин;122;1.8
kia;1370000;rio;2017;35674;автомат;бензин;123;1.6
nissan;1590000;qashqai;2017;158003;автомат;бензин;144;2.0
citroen;1250000;c4;2017;137000;автомат;бензин;115;1.6
renault;1475000;;2017;99002;механика;бензин;114;1.6
kia;1558000;rio;2017;44732;автомат;бензин;123;1.6
ford;1540000;ecosport;2017;62256;автомат;бензин;122;1.6
lada;840000;vesta;2017;201000;механика;бензин;122;1.8
kia;1865000;sportage;2017;114775;механика;бензин;150;2.0
lifan;860000;x60;2017;88971;механика;бензин;128;1.8
renault;1499000;;2017;60000;механика;бензин;143;2.0
kia;949000;rio;2017;135000;автомат;бензин;123;1.6
kia;1200000;rio;2017;163210;механика;бензин;123;1.6
kia;1369000;rio;2017;119741;автомат;бензин;123;1.6
hyundai;1890000;creta;2017;98000;автомат;бензин;149;2.0
kia;1370000;rio;2017;107388;механика;бензин;123;1.6
kia;1715000;soul;2017;75384;автомат;бензин;124;1.6
kia;1430000;rio;2017;113001;автомат;бензин;100;1.4
kia;2170000;sportage;2017;130000;автомат;бензин;150;2.0
lada;909000;xray;2017;102078;механика;бензин;122;1.8
hyundai;1400000;solaris;2017;108223;механика;бензин;123;1.6
ford;1890000;kuga;2017;100001;автомат;бензин;150;2.5
volkswagen;2780000;tiguan;2017;127033;автомат;дизель;150;2.0
renault;1750000;;2017;65001;механика;бензин;143;2.0
toyota;1950000;;2017;148300;автомат;бензин;150;2.0
hyundai;2480000;santa fe;2017;128123;автомат;бензин;171;2.4
lada;910000;vesta;2017;150002;механика;бензин;106;1.6
kia;1785000;soul;2017;83479;автомат;бензин;132;1.6
toyota;2330000;;2017;80321;автомат;бензин;181;2.5
renault;1590000;;2017;47001;механика;бензин;114;1.6
ford;3369000;explorer;2017;101000;автомат;бензин;249;3.5
changan;1080000;cs35;2017;69000;механика;бензин;113;1.6
kia;1849000;sportage;2017;102951;механика;бензин;150;2.0
lada;980000;xray;2017;16837;механика;бензин;122;1.8
lada;880000;vesta;2017;127001;механика;бензин;106;1.6
nissan;2299000;murano;2017;135000;автомат;бензин;249;3.5
renault;1490000;;2017;88963;автомат;бензин;114;1.6
renault;1579000;;2017;64001;автомат;бензин;143;2.0
kia;1150000;rio;2017;97066;механика;бензин;107;1.4
chery;1180000;tiggo 2;2017;46001;автомат;бензин;106;1.5
lada;910000;xray;2017;112501;механика;бензин;106;1.6
renault;1619000;;2017;51520;автомат;бензин;143;2.0
renault;966000;;2017;152000;механика;бензин;82;1.6
lada;999000;xray;2017;106001;механика;бензин;122;1.8
toyota;2133000;;2017;184000;автомат;бензин;181;2.5
ford;1355000;focus;2017;114570;автомат;бензин;125;1.6
volkswagen;1249000;polo;2017;85335;механика;бензин;110;1.6
kia;1620000;rio;2017;22701;автомат;бензин;100;1.4
lada;899000;vesta;2017;185213;механика;бензин;106;1.6
hyundai;1195000;solaris;2017;118000;механика;бензин;100;1.4
nissan;1699000;qashqai;2017;61001;автомат;бензин;115;1.2
kia;1665000;sportage;2017;177000;механика;бензин;150;2.0
kia;1290000;rio;2017;115447;автомат;бензин;123;1.6
ford;1520000;focus;2017;65702;автомат;бензин;150;1.5
hyundai;1630000;creta;2017;114320;автомат;бензин;149;2.0
chery;1029000;tiggo 3;2017;153472;автомат;бензин;126;1.6
skoda;1675000;octavia;2017;98001;автомат;бензин;110;1.6
skoda;1739000;;2017;149201;автомат;бензин;152;1.8
hyundai;2070000;creta;2017;91647;автомат;бензин;149;2.0
hyundai;1855000;creta;2017;79680;автомат;бензин;121;1.6
skoda;1740000;octavia;2017;55532;автомат;бензин;110;1.6
hyundai;1340000;solaris;2017;103631;автомат;бензин;123;1.6
kia;1319000;rio;2017;145417;автомат;бензин;123;1.6
kia;1199000;rio;2017;150500;механика;бензин;123;1.6
hyundai;1539990;creta;2017;90000;автомат;бензин;123;1.6
lada;629000;granta;2017;73501;механика;бензин;87;1.6
volkswagen;1199990;polo;2017;90000;механика;бензин;110;1.6
volkswagen;2150990;tiguan;2017;95338;автомат;бензин;125;1.4
lada;665990;priora;2017;114000;механика;бензин;106;1.6
lifan;1049990;murman;2017;111001;механика;бензин;128;1.8
kia;2199000;sportage;2017;160631;автомат;бензин;150;2.0
lada;819990;vesta;2017;126000;механика;бензин;106;1.6
lada;840990;vesta;2017;145000;механика;бензин;106;1.6
kia;1119000;rio;2017;122000;механика;бензин;123;1.6
renault;1447990;;2017;81556;механика;бензин;114;1.6
lada;719990;vesta;2017;83000;механика;бензин;106;1.6
lada;898000;xray;2017;145130;механика;бензин;106;1.6
hyundai;1499990;elantra;2017;115350;механика;бензин;128;1.6
renault;949990;;2017;106000;механика;бензин;113;1.6
